,userId,is_active
1741,1239545,0
1742,1005422,0
1743,713967,1
1744,2551406,1
1745,1035115,0
1746,1198397,0
1747,1436956,0
1748,5469,1
1749,1130932,1
1750,723822,1
1751,2196245,0
1752,221776,0
1753,648862,1
1754,2315795,0
1755,322960,0
1756,732855,1
1757,1662195,0
1758,2348609,0
1759,2591395,1
1760,1063193,0
1761,1723643,0
1762,1736765,1
1763,414405,1
1764,1920746,1
1765,1959845,0
1766,1802288,0
1767,2173078,0
1768,1724717,0
1769,1577862,0
1770,860972,1
1771,2629660,0
1772,1340936,0
1773,1791615,0
1774,1490101,1
1775,111008,0
1776,2234267,0
1777,2319634,0
1778,2207619,0
1779,1518266,1
1780,1524620,0
1781,1331196,0
1782,1102065,0
1783,2034428,0
1784,2465195,0
1785,2016636,0
1786,509554,0
1787,1383748,0
1788,516753,1
1789,1318303,0
1790,2646769,0
1791,2570197,1
1792,2014135,0
1793,1799723,0
1794,1848868,0
1795,240371,0
1796,1862877,1
1797,358044,1
1798,1302842,0
1799,974136,0
1800,2505149,1
1801,2331989,1
1802,2164718,0
1803,1238267,0
1804,2622942,0
1805,1479957,1
1806,719213,0
1807,1496685,0
1808,1212964,1
1809,2509864,1
1810,2074078,1
1811,1377593,0
1812,2153952,0
1813,622626,0
1814,1535821,1
1815,1597569,0
1816,1004301,0
1817,2167779,1
1818,81119,0
1819,1022653,0
1820,769843,0
1821,1085554,1
1822,2351841,0
1823,19991,1
1824,1577868,0
1825,50449,1
1826,1655025,0
1827,1610230,0
1828,1572042,0
1829,443035,1
1830,1828272,0
1831,1325565,0
1832,2632070,1
1833,450529,0
1834,1269462,0
1835,827099,0
1836,866233,0
1837,827694,1
1838,1378938,1
1839,1528404,0
1840,657267,1
1841,529355,0
1842,387050,0
1843,585817,1
1844,544180,0
1845,2209480,0
1846,1738666,1
1847,110089,0
1848,228530,0
1849,772090,0
1850,1285227,0
1851,2138196,0
1852,1967043,0
1853,2312862,0
1854,283487,0
1855,1582589,0
1856,34044,0
1857,766727,0
1858,1686968,1
1859,2458336,0
1860,1441441,0
1861,2125005,1
1862,1383486,0
1863,2365188,0
1864,2424657,0
1865,2229189,0
1866,738841,1
1867,706841,1
1868,1433698,1
1869,2311679,0
1870,1091179,1
1871,1170245,0
1872,698250,0
1873,1454357,0
1874,1297165,1
1875,1481112,0
1876,2467814,0
1877,185900,0
1878,2402679,1
1879,388781,0
1880,1138197,1
1881,146004,1
1882,2619972,0
1883,1098900,0
1884,785530,0
1885,1606542,1
1886,565756,0
1887,43601,1
1888,68642,0
1889,345365,0
1890,1586578,0
1891,2371665,0
1892,990297,0
1893,2031198,0
1894,1039955,0
1895,255344,1
1896,1274283,1
1897,2158814,0
1898,593325,0
1899,1829704,0
1900,2597239,0
1901,1555211,0
1902,1331905,1
1903,157759,0
1904,2342322,1
1905,1371210,0
1906,1554148,1
1907,1200212,1
1908,1305956,1
1909,1828027,0
1910,176980,0
1911,81105,0
1912,1319926,0
1913,510838,1
1914,2206692,0
1915,2189426,1
1916,926763,1
1917,1862258,1
1918,1217512,1
1919,653511,1
1920,2180550,0
1921,1204048,0
1922,72855,1
1923,640467,1
1924,1107138,1
1925,2065307,0
1926,1079598,0
1927,711863,0
1928,2211371,1
1929,314018,0
1930,432620,0
1931,778296,1
1932,751864,1
1933,2411010,0
1934,2018039,0
1935,1049691,0
1936,2463561,0
1937,1648487,0
1938,1663474,0
1939,299858,1
1940,2245004,1
1941,492910,1
1942,1905973,1
1943,224584,0
1944,1879956,0
1945,26719,0
1946,1583027,0
1947,2257441,0
1948,2637760,0
1949,2143784,0
1950,1835768,1
1951,1406938,0
1952,1743487,1
1953,1287796,1
1954,1611486,0
1955,1012972,0
1956,2278183,1
1957,1910566,1
1958,1148195,1
1959,2280401,0
1960,273541,0
1961,2496847,1
1962,892861,1
1963,1749732,0
1964,228968,1
1965,2624039,1
1966,1999471,0
1967,857076,0
1968,1944933,1
1969,493872,0
1970,1228197,0
1971,2649231,0
1972,2381752,0
1973,1478850,1
1974,2089257,1
1975,2203894,0
1976,1079056,0
1977,784615,1
1978,2420205,0
1979,2047145,0
1980,654043,0
1981,2286781,0
1982,1914866,0
1983,1907943,0
1984,2253103,1
1985,587254,0
1986,1896480,1
1987,2360601,0
1988,1643189,1
1989,1317580,0
1990,835750,0
1991,2319733,1
1992,2164212,0
1993,667357,0
1994,836155,0
1995,2084828,0
1996,63887,0
1997,1503661,0
1998,2350917,0
1999,2417214,1
2000,2209788,0
2001,2013877,1
2002,1973114,0
2003,138604,1
2004,255597,1
2005,616656,0
2006,2402754,0
2007,1493178,1
2008,1917027,1
2009,729411,1
2010,332010,1
2011,2277594,1
2012,1370178,1
2013,1345433,0
2014,2401852,0
2015,1055656,0
2016,1968459,0
2017,1269038,1
2018,291890,0
2019,1964939,0
2020,1404311,1
2021,91638,0
2022,1537802,1
2023,1346236,0
2024,657015,1
2025,2391281,0
2026,1134674,0
2027,1598241,1
2028,2542661,1
2029,1554057,1
2030,476098,0
2031,682106,1
2032,822193,0
2033,1979072,0
2034,2257532,1
2035,69743,1
2036,1487731,0
2037,1852282,1
2038,589406,1
2039,2556053,0
2040,296085,1
2041,1582794,0
2042,1786462,0
2043,1250473,1
2044,1627119,0
2045,1572147,1
2046,466689,0
2047,81529,1
2048,241038,1
2049,98579,0
2050,520894,0
2051,16029,0
2052,581246,0
2053,1914429,0
2054,308039,0
2055,1566684,1
2056,79460,0
2057,2325495,0
2058,82509,0
2059,2641206,0
2060,815552,1
2061,119601,1
2062,1819287,1
2063,1517901,0
2064,1517034,0
2065,907985,0
2066,2241642,0
2067,141286,0
2068,2648141,1
2069,1966506,0
2070,571759,1
2071,1200038,0
2072,2540901,0
2073,422605,0
2074,1456184,0
2075,100423,1
2076,2362261,1
2077,410590,1
2078,2563494,0
2079,1396700,0
2080,1211946,0
2081,1281637,0
2082,53992,1
2083,527182,0
2084,23004,1
2085,167714,0
2086,407085,0
2087,2633921,0
2088,2329625,0
2089,1740049,0
2090,860456,1
2091,551044,0
2092,1930757,0
2093,2648582,0
2094,476060,0
2095,1077120,0
2096,1683343,1
2097,963222,0
2098,1356732,1
2099,2151690,0
2100,648405,0
2101,1164728,1
2102,1460924,0
2103,1658379,0
2104,813485,1
2105,844876,1
2106,2278332,1
2107,88324,0
2108,1462566,1
2109,2449803,0
2110,2513300,0
2111,1701887,0
2112,840543,0
2113,920368,0
2114,1586450,1
2115,937496,1
2116,2609235,1
2117,2265259,1
2118,484575,0
2119,2236414,0
2120,2055639,0
2121,2238093,0
2122,149629,0
2123,1276766,1
2124,2583822,0
2125,2211868,1
2126,1076180,1
2127,1866424,0
2128,478640,0
2129,2146200,0
2130,1489695,0
2131,2149955,0
2132,656205,0
2133,734617,0
2134,2145439,0
2135,384489,0
2136,1811927,0
2137,802373,0
2138,1148341,1
2139,132034,1
2140,2000527,1
2141,632610,0
2142,695541,0
2143,882958,0
2144,532601,1
2145,1155705,1
2146,117834,0
2147,1225799,0
2148,2414529,0
2149,1549449,1
2150,1687303,1
2151,1304141,0
2152,2646360,1
2153,1611302,0
2154,1127170,1
2155,2291535,0
2156,478414,0
2157,44727,0
2158,1486322,1
2159,805335,0
2160,2445224,0
2161,2565038,1
2162,476107,1
2163,2018950,0
2164,2487036,0
2165,94015,1
2166,1492492,1
2167,153408,1
2168,15873,1
2169,2394035,0
2170,608870,0
2171,1011301,0
2172,883234,1
2173,2173110,0
2174,2096735,0
2175,2101473,0
2176,2187467,1
2177,1267067,1
2178,1168397,1
2179,620739,0
2180,1557497,1
2181,2041589,0
2182,1155678,0
2183,504230,0
2184,2213638,0
2185,49048,0
2186,1736038,0
2187,999598,0
2188,1745399,0
2189,842316,0
2190,428568,0
2191,869240,0
2192,233694,1
2193,704598,0
2194,875124,1
2195,874672,0
2196,1098840,0
2197,1636997,0
2198,758402,0
2199,44146,1
2200,1575592,0
2201,1179115,0
2202,1550848,0
2203,2302821,0
2204,1136431,0
2205,999276,1
2206,175404,0
2207,705616,1
2208,556689,1
2209,1059660,0
2210,1868085,0
2211,1883251,0
2212,422795,1
2213,614934,0
2214,2292823,0
2215,2618819,0
2216,2034859,1
2217,1464946,0
2218,1051107,0
2219,775045,1
2220,527777,0
2221,1256126,1
2222,1256999,0
2223,1940764,0
2224,2466146,0
2225,953801,0
2226,623818,0
2227,345476,0
2228,635970,1
2229,2361396,0
2230,2114915,1
2231,252073,0
2232,2110215,0
2233,2024336,0
2234,2221970,1
2235,1630080,0
2236,2406034,0
2237,373902,0
2238,1852820,0
2239,934951,1
2240,1199935,1
2241,485973,0
2242,2073460,0
2243,1187391,1
2244,1271428,1
2245,222467,1
2246,2203388,0
2247,262611,0
2248,596213,1
2249,408034,0
2250,1572933,0
2251,321874,0
2252,1144226,0
2253,1016155,0
2254,1689421,1
2255,425442,0
2256,4347,0
2257,2320616,1
2258,1769979,0
2259,984449,0
2260,1458944,0
2261,2554396,0
2262,2567280,0
2263,1303581,0
2264,1613260,1
2265,700844,1
2266,2209575,1
2267,750903,0
2268,1571007,1
2269,1655663,0
2270,2417422,0
2271,227076,0
2272,520132,0
2273,2262463,0
2274,70725,0
2275,1099549,0
2276,971771,1
2277,1207758,0
2278,1445610,1
2279,434700,1
2280,917537,0
2281,857810,0
2282,1383035,1
2283,92399,1
2284,960419,0
2285,1574585,0
2286,1895245,1
2287,1060892,0
2288,1275164,0
2289,53731,1
2290,1546717,0
2291,1625062,1
2292,1309878,1
2293,251655,0
2294,1116745,0
2295,869193,1
2296,1768875,1
2297,500073,0
2298,1704128,1
2299,86275,0
2300,476649,1
2301,161613,0
2302,2421730,0
2303,389161,0
2304,183330,0
2305,2516645,0
2306,1691135,0
2307,192709,1
2308,770133,0
2309,872789,1
2310,344063,1
2311,952259,0
2312,2235470,1
2313,2442530,0
2314,2459852,0
2315,2163419,0
2316,2199627,1
2317,206238,1
2318,1252887,0
2319,1839891,1
2320,875288,0
2321,1201411,1
2322,576148,1
2323,483088,0
2324,1677756,1
2325,2614879,0
2326,720110,0
2327,652480,0
2328,1181072,1
2329,1670478,1
2330,483041,1
2331,277442,0
2332,1114071,1
2333,2045494,0
2334,2639067,1
2335,1625029,1
2336,977331,0
2337,518098,0
2338,2421790,1
2339,69860,0
2340,507726,1
2341,2292501,1
2342,541071,0
2343,1416154,1
2344,539599,1
2345,1193335,0
2346,1649503,0
2347,1311736,0
2348,1190068,1
2349,1136201,0
2350,339962,0
2351,44817,0
2352,2155789,1
2353,2097373,1
2354,692144,1
2355,1112483,0
2356,311985,0
2357,809855,0
2358,1273339,1
2359,1621139,0
2360,1715798,1
2361,785027,0
2362,2169643,1
2363,1047960,0
2364,2218250,0
2365,849782,0
2366,1831818,1
2367,932894,1
2368,862252,0
2369,598380,0
2370,2455949,0
2371,818804,0
2372,2211345,0
2373,876205,1
2374,1295373,0
2375,2293827,0
2376,1615507,1
2377,1652809,1
2378,1480109,0
2379,2482491,1
2380,2210760,1
2381,686176,0
2382,1957216,0
2383,1308015,0
2384,166624,1
2385,182965,0
2386,1867247,0
2387,2626619,1
2388,2034367,0
2389,2459054,1
2390,1091126,0
2391,2357050,0
2392,469654,0
2393,438749,0
2394,224741,1
2395,1932976,0
2396,2180835,0
2397,458697,0
2398,2120183,1
2399,2398160,0
2400,598779,0
2401,1416268,1
2402,847578,0
2403,2388298,0
2404,1642303,1
2405,1012117,0
2406,2339335,1
2407,1402022,0
2408,2191611,0
2409,2146220,0
2410,1958354,1
2411,666658,0
2412,1991972,0
2413,925268,0
2414,1743442,1
2415,1647509,0
2416,144613,1
2417,1240245,1
2418,1055714,0
2419,265673,0
2420,442657,0
2421,2025647,0
2422,608046,1
2423,2574035,1
2424,167865,1
2425,1786501,1
2426,1896688,0
2427,1860618,0
2428,111130,0
2429,1531768,0
2430,1101745,0
2431,1204423,1
2432,735834,1
2433,591223,0
2434,131639,0
2435,2583975,0
2436,1977824,0
2437,456601,1
2438,2021893,0
2439,1245023,0
2440,2184853,1
2441,2358753,1
2442,1736002,1
2443,540718,0
2444,1178623,0
2445,472437,1
2446,2402252,0
2447,1538634,1
2448,2027459,0
2449,2321398,0
2450,765965,0
2451,1422458,1
2452,1394348,0
2453,136728,0
2454,2372910,1
2455,2391828,0
2456,1645986,1
2457,729949,1
2458,2113715,1
2459,885381,1
2460,603084,0
2461,2170900,0
2462,638762,1
2463,1996447,1
2464,592898,0
2465,1601550,1
2466,44640,0
2467,1022042,1
2468,808280,1
2469,1704176,0
2470,638346,0
2471,588801,1
2472,2131713,0
2473,495490,0
2474,2133056,1
2475,1821542,1
2476,434864,0
2477,1732308,0
2478,1372463,0
2479,1058024,0
2480,1929302,1
2481,1176909,0
2482,1000062,0
2483,2075459,0
2484,1131397,0
2485,1105592,1
2486,2615382,1
2487,2542062,1
2488,855119,0
2489,1389967,0
2490,2103332,0
2491,296042,1
2492,385548,0
2493,18909,0
2494,581804,1
2495,1946585,0
2496,534502,1
2497,1825179,1
2498,1112335,0
2499,726079,0
2500,896200,1
2501,1259651,1
2502,890315,0
2503,732365,0
2504,2518112,0
2505,18922,0
2506,1976230,1
2507,2638132,0
2508,514054,1
2509,944790,0
2510,1807894,0
2511,528121,1
2512,381740,0
2513,2355576,1
2514,298401,0
2515,2160081,1
2516,2043051,0
2517,96145,0
2518,1159241,0
2519,149316,0
2520,1282664,0
2521,870960,0
2522,1494874,0
2523,2391119,1
2524,985122,0
2525,1787649,1
2526,2333914,0
2527,1552165,0
2528,54446,0
2529,2262661,1
2530,862746,0
2531,60856,0
2532,1708857,1
2533,1630326,1
2534,2595601,0
2535,1486540,1
2536,736312,1
2537,1927743,0
2538,738726,0
2539,2374932,0
2540,1549712,0
2541,763219,0
2542,648503,1
2543,458603,0
2544,2329139,0
2545,104920,1
2546,1125972,1
2547,772923,0
2548,1158650,0
2549,404924,0
2550,103040,0
2551,1041765,1
2552,1061692,0
2553,952999,1
2554,669323,1
2555,661869,0
2556,1100675,1
2557,364901,0
2558,884354,0
2559,99007,1
2560,203647,1
2561,1799814,0
2562,596131,0
2563,246108,0
2564,488065,1
2565,2129855,0
2566,2313866,1
2567,341111,1
2568,386235,1
2569,1345254,0
2570,483770,1
2571,2357903,1
2572,2009344,0
2573,15217,0
2574,810433,1
2575,860775,0
2576,39819,0
2577,1485450,0
2578,1233851,0
2579,1068053,0
2580,2625150,1
2581,164430,0
2582,863024,1
2583,888008,1
2584,18297,1
2585,622702,0
2586,2284736,0
2587,184624,1
2588,2638230,1
2589,436921,0
2590,914819,0
2591,2416799,0
2592,1963458,0
2593,225399,0
2594,28824,1
2595,12234,0
2596,1334718,0
2597,896784,0
2598,1288554,0
2599,789413,0
2600,585986,0
2601,1751225,0
2602,728385,0
2603,415674,0
2604,1617722,0
2605,2178965,0
2606,1086635,0
2607,1847531,0
2608,456861,1
2609,1555198,0
2610,1015986,0
2611,1810414,0
2612,628905,0
2613,94342,1
2614,490426,0
2615,2220492,1
2616,1084924,0
2617,508710,0
2618,914647,0
2619,1159326,1
2620,42576,0
2621,1146372,0
2622,1092131,0
2623,1824837,0
2624,2442906,1
2625,463781,0
2626,2152083,1
2627,1654460,1
2628,1240513,0
2629,2612469,1
2630,797227,0
2631,2035597,0
2632,166786,1
2633,155045,1
2634,1524179,0
2635,2018877,0
2636,365346,1
2637,1491873,0
2638,1343844,1
2639,1892600,1
2640,2479018,1
2641,2048613,1
2642,2276085,1
2643,1569186,0
2644,467436,1
2645,1458606,1
2646,1507644,0
2647,32458,0
2648,2337253,1
2649,126051,0
2650,623670,0
2651,606424,0
2652,330652,0
2653,123825,0
2654,688234,1
2655,2110033,0
2656,366294,1
2657,129439,1
2658,1210259,0
2659,713582,0
2660,1844264,0
2661,1537142,0
2662,1393713,1
2663,2370801,1
2664,159410,0
2665,1788667,1
2666,1489240,0
2667,1773145,1
2668,1676685,0
2669,473993,1
2670,2314966,1
2671,946125,1
2672,2310154,0
2673,2214809,1
2674,1822988,0
2675,1889386,0
2676,1556632,0
2677,1399116,0
2678,1764906,0
2679,942979,0
2680,145566,1
2681,2612187,0
2682,971492,1
2683,2430411,0
2684,826939,1
2685,1856383,1
2686,2498319,1
2687,2214885,0
2688,754918,1
2689,1763109,0
2690,1760579,0
2691,1749746,0
2692,779765,0
2693,1456674,0
2694,2616301,0
2695,418474,0
2696,233954,1
2697,1382856,0
2698,1821959,0
2699,1030342,0
2700,2415463,1
2701,819981,1
2702,2336724,0
2703,1517387,0
2704,269552,1
2705,976971,1
2706,1393176,0
2707,1126132,1
2708,429299,1
2709,1573779,0
2710,701492,0
2711,811091,1
2712,1403370,0
2713,1900599,1
2714,131979,1
2715,2577221,1
2716,1257371,1
2717,1871557,0
2718,1319814,1
2719,2043168,1
2720,2083932,0
2721,2416771,0
2722,1595643,0
2723,1233478,0
2724,1947318,1
2725,2121465,1
2726,694040,0
2727,284566,1
2728,2573536,1
2729,803060,1
2730,415798,1
2731,2124145,0
2732,1556614,0
2733,1616141,0
2734,2257549,1
2735,1060157,0
2736,263854,1
2737,1274571,1
2738,1244488,0
2739,612420,0
2740,452201,1
2741,1527612,1
2742,1445155,0
2743,1053217,1
2744,894543,0
2745,1676835,1
2746,1496856,1
2747,987137,0
2748,2253306,0
2749,2008484,1
2750,2389836,1
2751,1575575,1
2752,2189269,0
2753,2458290,1
2754,756227,1
2755,2545610,1
2756,2023694,1
2757,1074428,0
2758,1971905,1
2759,2414134,1
2760,762850,0
2761,2292382,0
2762,951406,1
2763,684907,1
2764,83687,0
2765,56876,1
2766,484134,1
2767,1397501,1
2768,2627705,0
2769,480141,1
2770,864904,0
2771,2570183,1
2772,2315626,0
2773,458180,1
2774,2324083,0
2775,1693868,0
2776,614195,1
2777,1471496,1
2778,2015946,0
2779,803339,0
2780,626312,1
2781,1480907,0
2782,1908988,0
2783,2560533,0
2784,2184556,0
2785,1690727,0
2786,2470945,0
2787,748307,1
2788,439422,1
2789,595466,1
2790,2030141,0
2791,1160698,0
2792,1370186,1
2793,233168,0
2794,854661,0
2795,1525459,0
2796,1223504,0
2797,2236345,1
2798,412461,0
2799,2110864,1
2800,1793761,0
2801,1466620,1
2802,2297830,1
2803,110564,0
2804,1344083,0
2805,1135769,0
2806,2008427,1
2807,2570936,0
2808,2467622,0
2809,976803,0
2810,1287782,1
2811,250017,0
2812,917011,0
2813,2358148,0
2814,669027,0
2815,2031939,1
2816,920965,1
2817,772327,0
2818,2383509,1
2819,2539442,0
2820,2379644,0
2821,1360385,1
2822,722452,0
2823,1893553,1
2824,2014539,1
2825,891832,0
2826,285177,0
2827,2325198,1
2828,952935,1
2829,1299718,1
2830,643701,1
2831,1357239,1
2832,1714178,1
2833,133610,0
2834,1697078,0
2835,1194694,0
2836,495213,0
2837,2192551,0
2838,2399056,0
2839,1133449,1
2840,1428355,1
2841,2476943,1
2842,1747776,0
2843,1421555,1
2844,1240048,0
2845,2626119,0
2846,2298741,1
2847,1804362,0
2848,2104987,1
2849,1449076,1
2850,1250311,0
2851,2503032,1
2852,611680,0
2853,195426,1
2854,254372,0
2855,1257675,0
2856,848462,1
2857,1044334,1
2858,982615,0
2859,895845,1
2860,1672515,0
2861,2432816,0
2862,253064,1
2863,350415,0
2864,1085873,0
2865,278364,0
2866,175434,0
2867,2074746,0
2868,2458294,1
2869,1286787,0
2870,1422142,1
2871,1223180,0
2872,1477412,0
2873,701351,0
2874,1105475,0
2875,2038549,0
2876,1744939,0
2877,2534857,0
2878,2433667,0
2879,3643,1
2880,1486641,0
2881,1547384,1
2882,340531,1
2883,2412698,0
2884,2062970,0
2885,772589,0
2886,374586,1
2887,1908303,0
2888,1246786,0
2889,2638532,0
2890,2401293,0
2891,956570,1
2892,1674299,1
2893,906666,0
2894,2201036,0
2895,1696002,0
2896,694284,0
2897,778911,0
2898,1762296,0
2899,1015034,1
2900,630065,0
2901,2250732,0
2902,227568,0
2903,1220833,1
2904,762640,1
2905,830932,0
2906,1086021,0
2907,87061,0
2908,1940712,1
2909,930262,1
2910,891482,1
2911,1531186,0
2912,683067,0
2913,1037349,0
2914,1737083,1
2915,1236985,1
2916,522424,0
2917,2389725,1
2918,901716,0
2919,448168,0
2920,230993,0
2921,959853,0
2922,2300321,0
2923,579684,0
2924,1188228,0
2925,1995044,0
2926,911053,1
2927,2537578,0
2928,2238761,0
2929,435181,1
2930,2242891,0
2931,1558839,1
2932,485382,0
2933,1239396,0
2934,1303829,0
2935,317209,1
2936,583489,1
2937,98454,0
2938,2493397,1
2939,88482,0
2940,217805,0
2941,1869984,1
2942,89012,0
2943,702875,1
2944,77954,0
2945,1215739,0
2946,1203857,0
2947,648793,0
2948,2301639,1
2949,1681466,1
2950,2495182,0
2951,1927894,0
2952,1542397,0
2953,1729544,0
2954,1098929,0
2955,2317374,1
2956,2531738,0
2957,905696,1
2958,880148,0
2959,292907,0
2960,1800468,1
2961,2334119,1
2962,1688442,0
2963,1058518,0
2964,245884,0
2965,2442586,0
2966,1627095,0
2967,1247329,0
2968,2121042,0
2969,2222777,1
2970,1359832,0
2971,1251003,1
2972,28864,0
2973,1083354,0
2974,1853215,0
2975,1216412,1
2976,766849,1
2977,1693551,0
2978,639118,1
2979,1327998,1
2980,1634140,0
2981,1774670,1
2982,1947644,0
2983,2218569,1
2984,2101693,1
2985,2522274,1
2986,255125,0
2987,1352659,1
2988,73679,0
2989,2083878,0
2990,1930327,0
2991,2199229,0
2992,707713,0
2993,1158921,1
2994,114898,1
2995,1330415,0
2996,2085497,1
2997,2071032,1
2998,1045125,0
2999,246834,1
3000,914375,0
3001,1572940,1
3002,1201722,0
3003,864549,0
3004,2381457,1
3005,1487555,1
3006,1261019,0
3007,2131073,0
3008,1796730,0
3009,1116562,1
3010,1910744,1
3011,1631839,0
3012,1106910,0
3013,130288,0
3014,1441017,0
3015,1785048,0
3016,1305826,0
3017,1894962,0
3018,1037957,0
3019,705993,1
3020,762232,0
3021,1338509,0
3022,2183365,1
3023,2504364,0
3024,1159609,0
3025,2463882,1
3026,1909144,0
3027,2178481,1
3028,1921803,0
3029,1741534,0
3030,2008258,0
3031,447484,0
3032,2576011,0
3033,223425,1
3034,2067108,1
3035,1806362,1
3036,415620,0
3037,647472,0
3038,367152,1
3039,2145251,0
3040,1565101,0
3041,1419191,1
3042,800733,1
3043,340985,0
3044,2183247,1
3045,130149,0
3046,367430,0
3047,166284,0
3048,103099,0
3049,10310,0
3050,1390218,0
3051,689883,1
3052,521290,0
3053,445879,0
3054,2278924,0
3055,667136,0
3056,69654,1
3057,2552211,1
3058,396919,0
3059,893452,0
3060,1775922,0
3061,1447059,0
3062,2177904,0
3063,364832,1
3064,1961138,0
3065,505779,0
3066,1772442,1
3067,1003202,1
3068,1479331,0
3069,889754,0
3070,2484831,1
3071,1572992,1
3072,254252,0
3073,765317,1
3074,1688076,0
3075,869268,1
3076,2423679,1
3077,547283,0
3078,1193948,1
3079,428931,0
3080,1405582,1
3081,2037368,1
3082,496737,0
3083,777696,0
3084,2338140,0
3085,2350743,1
3086,1402985,1
3087,1169724,0
3088,397399,1
3089,2378630,0
3090,290670,0
3091,1095387,1
3092,769026,0
3093,1408623,0
3094,646706,0
3095,805055,1
3096,1033892,1
3097,542321,0
3098,2165737,0
3099,1249244,1
3100,2298242,0
3101,582728,0
3102,1374932,0
3103,1416272,1
3104,1204764,0
3105,1007818,1
3106,1949692,1
3107,698316,0
3108,1045032,1
3109,1470754,0
3110,448181,0
3111,1691072,0
3112,2634129,1
3113,1350183,0
3114,49439,0
3115,1945763,0
3116,1003949,0
3117,86483,0
3118,1864768,0
3119,1806130,0
3120,2574087,1
3121,2191409,0
3122,153576,0
3123,355862,1
3124,318466,0
3125,1034316,0
3126,262303,1
3127,124734,1
3128,1248598,0
3129,2064695,1
3130,2138626,1
3131,297578,1
3132,219970,0
3133,1642525,1
3134,1917589,0
3135,2491403,1
3136,1788957,1
3137,235826,1
3138,739758,1
3139,947393,1
3140,2040374,0
3141,1479602,0
3142,994658,1
3143,1947119,0
3144,155315,0
3145,2312614,0
3146,1375906,1
3147,1810347,0
3148,1216187,0
3149,1830468,1
3150,1587549,0
3151,1627363,1
3152,1819808,0
3153,977962,1
3154,1124298,0
3155,1085314,0
3156,617275,0
3157,1505415,0
3158,1630710,0
3159,1902455,0
3160,1277751,1
3161,2462550,0
3162,89974,0
3163,2206276,0
3164,950003,0
3165,924640,0
3166,1285546,1
3167,2314376,1
3168,430471,1
3169,590123,1
3170,417080,1
3171,2026118,0
3172,2011575,1
3173,907802,1
3174,1797145,0
3175,1376018,0
3176,1286625,1
3177,1038251,1
3178,816844,0
3179,903865,1
3180,1028409,1
3181,768468,0
3182,425346,0
3183,424144,0
3184,1206069,1
3185,1059417,0
3186,94816,1
3187,2451648,1
3188,1033967,0
3189,1117014,1
3190,1815822,1
3191,574040,0
3192,1260367,1
3193,697867,1
3194,1255383,0
3195,152746,0
3196,1869082,0
3197,1512004,0
3198,1103873,1
3199,1968329,1
3200,1157467,0
3201,2378418,1
3202,819158,1
3203,2126078,1
3204,1341919,0
3205,2200914,1
3206,1790521,1
3207,2326996,0
3208,489354,0
3209,2051806,0
3210,1977018,0
3211,1404191,0
3212,1989046,0
3213,861554,1
3214,401128,0
3215,1968328,0
3216,1596264,0
3217,795483,1
3218,1568766,1
3219,1365942,0
3220,1426399,0
3221,2636537,1
3222,1822511,0
3223,1970340,1
3224,2319883,1
3225,592942,0
3226,2476598,0
3227,1007769,0
3228,2505509,1
3229,790228,0
3230,1620856,0
3231,87770,0
3232,1305814,0
3233,2457444,0
3234,240527,0
3235,2028085,1
3236,2038906,0
3237,1871136,0
3238,1103625,0
3239,929056,1
3240,1723360,0
3241,2619290,0
3242,2333986,0
3243,610471,0
3244,124085,0
3245,1066157,0
3246,2337641,0
3247,249658,1
3248,1400170,0
3249,1351174,1
3250,1371285,0
3251,2279169,0
3252,882361,1
3253,430284,0
3254,2596726,0
3255,766538,0
3256,361617,0
3257,1455707,0
3258,2590509,0
3259,2566674,1
3260,1872326,0
3261,2001197,0
3262,1544226,1
3263,2230753,1
3264,135190,1
3265,1499672,1
3266,1444741,1
3267,295731,0
3268,1474269,0
3269,1035130,1
3270,2371562,1
3271,2030513,0
3272,235232,1
3273,433623,1
3274,173613,0
3275,661040,0
3276,2290244,0
3277,1826942,1
3278,263510,0
3279,1219412,1
3280,862532,0
3281,675333,1
3282,323063,1
3283,889655,1
3284,1966634,0
3285,710816,1
3286,1495603,0
3287,1471225,0
3288,1884159,1
3289,2630169,0
3290,2230795,0
3291,586882,1
3292,1889293,1
3293,1833426,0
3294,2182555,0
3295,1723648,1
3296,727301,0
3297,1904884,0
3298,2516131,0
3299,508890,0
3300,746686,1
3301,1976152,0
3302,241013,0
3303,945673,0
3304,2180109,1
3305,2575115,0
3306,661312,1
3307,1525434,1
3308,1304956,0
3309,131933,1
3310,1932348,0
3311,329047,0
3312,2309025,0
3313,722142,0
3314,2583675,1
3315,1621505,0
3316,2194621,1
3317,2573039,0
3318,1396764,1
3319,1032875,1
3320,372337,1
3321,1904509,1
3322,930987,0
3323,2438224,0
3324,396947,0
3325,2034967,0
3326,1373041,1
3327,1668270,1
3328,767909,1
3329,1140085,1
3330,2790,0
3331,1862305,1
3332,266443,0
3333,1325283,0
3334,924106,0
3335,1669603,0
3336,202160,0
3337,2009141,0
3338,2069329,0
3339,2124429,1
3340,2320946,1
3341,1876760,1
3342,382014,0
3343,657906,0
3344,1870628,1
3345,1575400,0
3346,2568358,0
3347,460841,1
3348,1535232,0
3349,248199,0
3350,1556317,1
3351,1573898,1
3352,1605230,0
3353,423969,0
3354,2211512,0
3355,618392,0
3356,1006274,0
3357,441290,0
3358,2111128,1
3359,2101845,0
3360,1475182,1
3361,1909337,0
3362,2178659,0
