,itemId,count,popClass
16425,16425,13,0
13518,13518,13,0
6600,6600,13,0
5448,5448,13,0
12848,12848,13,0
5438,5438,13,0
65,65,13,0
5877,5877,13,0
2634,2634,13,0
6611,6611,13,0
1867,1867,13,0
5123,5123,13,0
6920,6920,13,0
5435,5435,13,0
13969,13969,13,0
6670,6670,13,0
6081,6081,13,0
12998,12998,13,0
12353,12353,13,0
209,209,13,0
1452,1452,13,0
449,449,13,0
15913,15913,13,0
11159,11159,13,0
5316,5316,13,0
16397,16397,13,0
13585,13585,13,0
16390,16390,13,0
2042,2042,13,0
5192,5192,13,0
6747,6747,13,0
41,41,13,0
1818,1818,13,0
6045,6045,13,0
1822,1822,13,0
2079,2079,13,0
12331,12331,13,0
6794,6794,13,0
5176,5176,13,0
13505,13505,13,0
15925,15925,13,0
11146,11146,13,0
12240,12240,13,0
12257,12257,13,0
15924,15924,13,0
456,456,13,0
16451,16451,13,0
5925,5925,13,0
16900,16900,13,0
2089,2089,13,0
6829,6829,13,0
2719,2719,13,0
15911,15911,13,0
2658,2658,13,0
6703,6703,13,0
1473,1473,13,0
13549,13549,13,0
15970,15970,13,0
13956,13956,13,0
5356,5356,13,0
4376,4376,13,0
2108,2108,13,0
1462,1462,13,0
2406,2406,13,0
5258,5258,13,0
13477,13477,13,0
2086,2086,13,0
5372,5372,13,0
13962,13962,13,0
16963,16963,13,0
5994,5994,13,0
5158,5158,13,0
5351,5351,13,0
12948,12948,13,0
2035,2035,13,0
12345,12345,13,0
2397,2397,13,0
6730,6730,13,0
6731,6731,13,0
12800,12800,13,0
12220,12220,13,0
4430,4430,13,0
12273,12273,13,0
6066,6066,13,0
11128,11128,13,0
6735,6735,13,0
15965,15965,13,0
5086,5086,13,0
5474,5474,13,0
4989,4989,13,0
6216,6216,13,0
11952,11952,13,0
302,302,13,0
5784,5784,13,0
5783,5783,13,0
11615,11615,13,0
11948,11948,13,0
4698,4698,13,0
16526,16526,13,0
16182,16182,13,0
5681,5681,13,0
4621,4621,13,0
4986,4986,13,0
1594,1594,13,0
11684,11684,13,0
16195,16195,13,0
5659,5659,13,0
5643,5643,13,0
13318,13318,13,0
13275,13275,13,0
12625,12625,13,0
5019,5019,13,0
6411,6411,13,0
5014,5014,13,0
1702,1702,13,0
5011,5011,13,0
4705,4705,13,0
12464,12464,13,0
5638,5638,13,0
5007,5007,13,0
6403,6403,13,0
6399,6399,13,0
5005,5005,13,0
11592,11592,13,0
12564,12564,13,0
6396,6396,13,0
1902,1902,13,0
4928,4928,13,0
16162,16162,13,0
325,325,13,0
11781,11781,13,0
4652,4652,13,0
154,154,13,0
144,144,13,0
2260,2260,13,0
2259,2259,13,0
6308,6308,13,0
4950,4950,13,0
2493,2493,13,0
6268,6268,13,0
6293,6293,13,0
5746,5746,13,0
16242,16242,13,0
16248,16248,13,0
1630,1630,13,0
11845,11845,13,0
2523,2523,13,0
11762,11762,13,0
11915,11915,13,0
6341,6341,13,0
5685,5685,13,0
11905,11905,13,0
1684,1684,13,0
11720,11720,13,0
129,129,13,0
315,315,13,0
1683,1683,13,0
4638,4638,13,0
4644,4644,13,0
332,332,13,0
5707,5707,13,0
5756,5756,13,0
137,137,13,0
5712,5712,13,0
1675,1675,13,0
11758,11758,13,0
12626,12626,13,0
1890,1890,13,0
16325,16325,13,0
13180,13180,13,0
16065,16065,13,0
6520,6520,13,0
13819,13819,13,0
13442,13442,13,0
88,88,13,0
1752,1752,13,0
16068,16068,13,0
5525,5525,13,0
11388,11388,13,0
4892,4892,13,0
5073,5073,13,0
5821,5821,13,0
2158,2158,13,0
5066,5066,13,0
6512,6512,13,0
13190,13190,13,0
13831,13831,13,0
11376,11376,13,0
382,382,13,0
2610,2610,13,0
5482,5482,13,0
12754,12754,13,0
5097,5097,13,0
5848,5848,13,0
2147,2147,13,0
2149,2149,13,0
5845,5845,13,0
5500,5500,13,0
5516,5516,13,0
16829,16829,13,0
6549,6549,13,0
6121,6121,13,0
4519,4519,13,0
6278,6278,13,0
2601,2601,13,0
5504,5504,13,0
13191,13191,13,0
5565,5565,13,0
11585,11585,13,0
6183,6183,13,0
6434,6434,13,0
11548,11548,13,0
5044,5044,13,0
2177,2177,13,0
364,364,13,0
13210,13210,13,0
2179,2179,13,0
4580,4580,13,0
4571,4571,13,0
12664,12664,13,0
4583,4583,13,0
6195,6195,13,0
16152,16152,13,0
1716,1716,13,0
12632,12632,13,0
6423,6423,13,0
4905,4905,13,0
170,170,13,0
1746,1746,13,0
99,99,13,0
2165,2165,13,0
5818,5818,13,0
4553,4553,13,0
16089,16089,13,0
11494,11494,13,0
4733,4733,13,0
6151,6151,13,0
13429,13429,13,0
6442,6442,13,0
5055,5055,13,0
11503,11503,13,0
2581,2581,13,0
16320,16320,13,0
13427,13427,13,0
5810,5810,13,0
12687,12687,13,0
6419,6419,13,0
9388,9388,13,0
8073,8073,13,0
721,721,13,0
10210,10210,13,0
3838,3838,13,0
8102,8102,13,0
10216,10216,13,0
3057,3057,13,0
727,727,13,0
10249,10249,13,0
15342,15342,13,0
1223,1223,13,0
8071,8071,13,0
3045,3045,13,0
8061,8061,13,0
8058,8058,13,0
8131,8131,13,0
3042,3042,13,0
8042,8042,13,0
10271,10271,13,0
3878,3878,13,0
3883,3883,13,0
10289,10289,13,0
14378,14378,13,0
8020,8020,13,0
3899,3899,13,0
1233,1233,13,0
3906,3906,13,0
10338,10338,13,0
10202,10202,13,0
3074,3074,13,0
7981,7981,13,0
1169,1169,13,0
10068,10068,13,0
15153,15153,13,0
8351,8351,13,0
3132,3132,13,0
10083,10083,13,0
10084,10084,13,0
10098,10098,13,0
8320,8320,13,0
10106,10106,13,0
8310,8310,13,0
10112,10112,13,0
793,793,13,0
10121,10121,13,0
3075,3075,13,0
8299,8299,13,0
8296,8296,13,0
10146,10146,13,0
8281,8281,13,0
8255,8255,13,0
769,769,13,0
15255,15255,13,0
8211,8211,13,0
15268,15268,13,0
15286,15286,13,0
15299,15299,13,0
3817,3817,13,0
15364,15364,13,0
10346,10346,13,0
8396,8396,13,0
14246,14246,13,0
3994,3994,13,0
10475,10475,13,0
4005,4005,13,0
1267,1267,13,0
10507,10507,13,0
647,647,13,0
4019,4019,13,0
4021,4021,13,0
1273,1273,13,0
1275,1275,13,0
2935,2935,13,0
2926,2926,13,0
7665,7665,13,0
7799,7799,13,0
1290,1290,13,0
629,629,13,0
7657,7657,13,0
7629,7629,13,0
7622,7622,13,0
15558,15558,13,0
14235,14235,13,0
4078,4078,13,0
7585,7585,13,0
2888,2888,13,0
7583,7583,13,0
4087,4087,13,0
7793,7793,13,0
3989,3989,13,0
15385,15385,13,0
7907,7907,13,0
7977,7977,13,0
3013,3013,13,0
3921,3921,13,0
15390,15390,13,0
3009,3009,13,0
3003,3003,13,0
691,691,13,0
10364,10364,13,0
2991,2991,13,0
7923,7923,13,0
15413,15413,13,0
10388,10388,13,0
7905,7905,13,0
7800,7800,13,0
10401,10401,13,0
14309,14309,13,0
10439,10439,13,0
3967,3967,13,0
7857,7857,13,0
7852,7852,13,0
2967,2967,13,0
7826,7826,13,0
14290,14290,13,0
3980,3980,13,0
3985,3985,13,0
14289,14289,13,0
8377,8377,13,0
15127,15127,13,0
616,616,13,0
9621,9621,13,0
9112,9112,13,0
1029,1029,13,0
9586,9586,13,0
9012,9012,13,0
3297,3297,13,0
9003,9003,13,0
9609,9609,13,0
14870,14870,13,0
8995,8995,13,0
8987,8987,13,0
8985,8985,13,0
14871,14871,13,0
1058,1058,13,0
3449,3449,13,0
934,934,13,0
9644,9644,13,0
8945,8945,13,0
3510,3510,13,0
9662,9662,13,0
3518,3518,13,0
3520,3520,13,0
8891,8891,13,0
8881,8881,13,0
8880,8880,13,0
9715,9715,13,0
9744,9744,13,0
3450,3450,13,0
3326,3326,13,0
9748,9748,13,0
9433,9433,13,0
9362,9362,13,0
9394,9394,13,0
3377,3377,13,0
3364,3364,13,0
9353,9353,13,0
9324,9324,13,0
14722,14722,13,0
3352,3352,13,0
9432,9432,13,0
9286,9286,13,0
9282,9282,13,0
3399,3399,13,0
9453,9453,13,0
9141,9141,13,0
1008,1008,13,0
3338,3338,13,0
9462,9462,13,0
3419,3419,13,0
1018,1018,13,0
14798,14798,13,0
9202,9202,13,0
3332,3332,13,0
9194,9194,13,0
965,965,13,0
1019,1019,13,0
9145,9145,13,0
3536,3536,13,0
14611,14611,13,0
3145,3145,13,0
849,849,13,0
8582,8582,13,0
14557,14557,13,0
8570,8570,13,0
14551,14551,13,0
9910,9910,13,0
15051,15051,13,0
857,857,13,0
14545,14545,13,0
3202,3202,13,0
3652,3652,13,0
9939,9939,13,0
9943,9943,13,0
15080,15080,13,0
8590,8590,13,0
8513,8513,13,0
9959,9959,13,0
14528,14528,13,0
8498,8498,13,0
842,842,13,0
8486,8486,13,0
14509,14509,13,0
3687,3687,13,0
3691,3691,13,0
825,825,13,0
8413,8413,13,0
15123,15123,13,0
1096,1096,13,0
9867,9867,13,0
8854,8854,13,0
9825,9825,13,0
3546,3546,13,0
8842,8842,13,0
8837,8837,13,0
8836,8836,13,0
8832,8832,13,0
9765,9765,13,0
900,900,13,0
14950,14950,13,0
14955,14955,13,0
8773,8773,13,0
3241,3241,13,0
1087,1087,13,0
8738,8738,13,0
8611,8611,13,0
14571,14571,13,0
8727,8727,13,0
14986,14986,13,0
8706,8706,13,0
8683,8683,13,0
14997,14997,13,0
8679,8679,13,0
15005,15005,13,0
8667,8667,13,0
8642,8642,13,0
15020,15020,13,0
1093,1093,13,0
2887,2887,13,0
15817,15817,13,0
2866,2866,13,0
7185,7185,13,0
2851,2851,13,0
585,585,13,0
7485,7485,13,0
2797,2797,13,0
6994,6994,13,0
7493,7493,13,0
14090,14090,13,0
10999,10999,13,0
4330,4330,13,0
10858,10858,13,0
3367,3367,13,0
584,584,13,0
1375,1375,13,0
1339,1339,13,0
10807,10807,13,0
10765,10765,13,0
7499,7499,13,0
7072,7072,13,0
15814,15814,13,0
7504,7504,13,0
2876,2876,13,0
15720,15720,13,0
4125,4125,13,0
10876,10876,13,0
15636,15636,13,0
2755,2755,13,0
15700,15700,13,0
14034,14034,13,0
14077,14077,13,0
7441,7441,13,0
15857,15857,13,0
2791,2791,13,0
7445,7445,13,0
4141,4141,13,0
2792,2792,13,0
1377,1377,13,0
14055,14055,13,0
2784,2784,13,0
10891,10891,13,0
14132,14132,13,0
1360,1360,13,0
10750,10750,13,0
14074,14074,13,0
15788,15788,13,0
15610,15610,13,0
538,538,13,0
6985,6985,13,0
1387,1387,13,0
7164,7164,13,0
1307,1307,13,0
7293,7293,13,0
10780,10780,13,0
10781,10781,13,0
4099,4099,13,0
7300,7300,13,0
7163,7163,13,0
15802,15802,13,0
14109,14109,13,0
6966,6966,13,0
7308,7308,13,0
2836,2836,13,0
7082,7082,13,0
14143,14143,13,0
4101,4101,13,0
15670,15670,13,0
10590,10590,13,0
7355,7355,13,0
4346,4346,13,0
14200,14200,13,0
7157,7157,13,0
7574,7574,13,0
578,578,13,0
6970,6970,13,0
7563,7563,13,0
7357,7357,13,0
14005,14005,13,0
1331,1331,13,0
6953,6953,13,0
7079,7079,13,0
7077,7077,13,0
11027,11027,13,0
15604,15604,13,0
479,479,13,0
1348,1348,13,0
15741,15741,13,0
12620,12620,12,0
7106,7106,12,0
14989,14989,12,0
13253,13253,12,0
9847,9847,12,0
14987,14987,12,0
8715,8715,12,0
16707,16707,12,0
14075,14075,12,0
12604,12604,12,0
8728,8728,12,0
5581,5581,12,0
7103,7103,12,0
5600,5600,12,0
12628,12628,12,0
7088,7088,12,0
16727,16727,12,0
15959,15959,12,0
5605,5605,12,0
9772,9772,12,0
12684,12684,12,0
16732,16732,12,0
8807,8807,12,0
10918,10918,12,0
8808,8808,12,0
12673,12673,12,0
9770,9770,12,0
8786,8786,12,0
6753,6753,12,0
14959,14959,12,0
12671,12671,12,0
8823,8823,12,0
14069,14069,12,0
14965,14965,12,0
13922,13922,12,0
8755,8755,12,0
9829,9829,12,0
14588,14588,12,0
16160,16160,12,0
9861,9861,12,0
13365,13365,12,0
10791,10791,12,0
13351,13351,12,0
6681,6681,12,0
5713,5713,12,0
14541,14541,12,0
16637,16637,12,0
5718,5718,12,0
9957,9957,12,0
6673,6673,12,0
15778,15778,12,0
12540,12540,12,0
5728,5728,12,0
8506,8506,12,0
15763,15763,12,0
5737,5737,12,0
10857,10857,12,0
9960,9960,12,0
13379,13379,12,0
16600,16600,12,0
12507,12507,12,0
10787,10787,12,0
5744,5744,12,0
14505,14505,12,0
13861,13861,12,0
5748,5748,12,0
5749,5749,12,0
9983,9983,12,0
6658,6658,12,0
9985,9985,12,0
16584,16584,12,0
11207,11207,12,0
14547,14547,12,0
14996,14996,12,0
13887,13887,12,0
13285,13285,12,0
8701,8701,12,0
15794,15794,12,0
12568,12568,12,0
8680,8680,12,0
7127,7127,12,0
16685,16685,12,0
14570,14570,12,0
11190,11190,12,0
13291,13291,12,0
8665,8665,12,0
15012,15012,12,0
6727,6727,12,0
7130,7130,12,0
14609,14609,12,0
6694,6694,12,0
12560,12560,12,0
8606,8606,12,0
15021,15021,12,0
6723,6723,12,0
15035,15035,12,0
14080,14080,12,0
16681,16681,12,0
10885,10885,12,0
8575,8575,12,0
8574,8574,12,0
6704,6704,12,0
5694,5694,12,0
5695,5695,12,0
13337,13337,12,0
6758,6758,12,0
14626,14626,12,0
8838,8838,12,0
5326,5326,12,0
12895,12895,12,0
9183,9183,12,0
11003,11003,12,0
6993,6993,12,0
12901,12901,12,0
5333,5333,12,0
9208,9208,12,0
9156,9156,12,0
9219,9219,12,0
6886,6886,12,0
13093,13093,12,0
14008,14008,12,0
6895,6895,12,0
6906,6906,12,0
9162,9162,12,0
5352,5352,12,0
6977,6977,12,0
12878,12878,12,0
9101,9101,12,0
13101,13101,12,0
5397,5397,12,0
7011,7011,12,0
7010,7010,12,0
5384,5384,12,0
7008,7008,12,0
15900,15900,12,0
15861,15861,12,0
9482,9482,12,0
16895,16895,12,0
6867,6867,12,0
10995,10995,12,0
12881,12881,12,0
9245,9245,12,0
9451,9451,12,0
15939,15939,12,0
14740,14740,12,0
9422,9422,12,0
9419,9419,12,0
9342,9342,12,0
9418,9418,12,0
13005,13005,12,0
6954,6954,12,0
9355,9355,12,0
11079,11079,12,0
15874,15874,12,0
13077,13077,12,0
5235,5235,12,0
5233,5233,12,0
6946,6946,12,0
9369,9369,12,0
9331,9331,12,0
5260,5260,12,0
9253,9253,12,0
6918,6918,12,0
12926,12926,12,0
9445,9445,12,0
12945,12945,12,0
9443,9443,12,0
9441,9441,12,0
5286,5286,12,0
16927,16927,12,0
16951,16951,12,0
9310,9310,12,0
12947,12947,12,0
5271,5271,12,0
16930,16930,12,0
6962,6962,12,0
13088,13088,12,0
9495,9495,12,0
9090,9090,12,0
9499,9499,12,0
9671,9671,12,0
9702,9702,12,0
9683,9683,12,0
14904,14904,12,0
12736,12736,12,0
14900,14900,12,0
16825,16825,12,0
9664,9664,12,0
14503,14503,12,0
12748,12748,12,0
13166,13166,12,0
8940,8940,12,0
7050,7050,12,0
15840,15840,12,0
14894,14894,12,0
6790,6790,12,0
14623,14623,12,0
5404,5404,12,0
5543,5543,12,0
8856,8856,12,0
11157,11157,12,0
12716,12716,12,0
12717,12717,12,0
8864,8864,12,0
8868,8868,12,0
6774,6774,12,0
5528,5528,12,0
5541,5541,12,0
6777,6777,12,0
5531,5531,12,0
12733,12733,12,0
14068,14068,12,0
15810,15810,12,0
7046,7046,12,0
9639,9639,12,0
5480,5480,12,0
9535,9535,12,0
14868,14868,12,0
10978,10978,12,0
9019,9019,12,0
12858,12858,12,0
14676,14676,12,0
9553,9553,12,0
14700,14700,12,0
11132,11132,12,0
15912,15912,12,0
5408,5408,12,0
9049,9049,12,0
9051,9051,12,0
9062,9062,12,0
14708,14708,12,0
5436,5436,12,0
10967,10967,12,0
5440,5440,12,0
6835,6835,12,0
5450,5450,12,0
14667,14667,12,0
13135,13135,12,0
16855,16855,12,0
14050,14050,12,0
12831,12831,12,0
16853,16853,12,0
6830,6830,12,0
14665,14665,12,0
15843,15843,12,0
9625,9625,12,0
9638,9638,12,0
6825,6825,12,0
16583,16583,12,0
15129,15129,12,0
13392,13392,12,0
11980,11980,12,0
7897,7897,12,0
6211,6211,12,0
11492,11492,12,0
11953,11953,12,0
15419,15419,12,0
6200,6200,12,0
6510,6510,12,0
7921,7921,12,0
6194,6194,12,0
10627,10627,12,0
7430,7430,12,0
10368,10368,12,0
7938,7938,12,0
14332,14332,12,0
6177,6177,12,0
14305,14305,12,0
14298,14298,12,0
11940,11940,12,0
11904,11904,12,0
11882,11882,12,0
15625,15625,12,0
10624,10624,12,0
7834,7834,12,0
15431,15431,12,0
7453,7453,12,0
7865,7865,12,0
15423,15423,12,0
10442,10442,12,0
16087,16087,12,0
16285,16285,12,0
16085,16085,12,0
10418,10418,12,0
16290,16290,12,0
7427,7427,12,0
16317,16317,12,0
15102,15102,12,0
7943,7943,12,0
6522,6522,12,0
10345,10345,12,0
14356,14356,12,0
6534,6534,12,0
16052,16052,12,0
7995,7995,12,0
12064,12064,12,0
16337,16337,12,0
10314,10314,12,0
10305,10305,12,0
8005,8005,12,0
8013,8013,12,0
8016,8016,12,0
13611,13611,12,0
11362,11362,12,0
14148,14148,12,0
15384,15384,12,0
12005,12005,12,0
12000,12000,12,0
11998,11998,12,0
10633,10633,12,0
6157,6157,12,0
7418,7418,12,0
6518,6518,12,0
7958,7958,12,0
15400,15400,12,0
10660,10660,12,0
10659,10659,12,0
11455,11455,12,0
12004,12004,12,0
6139,6139,12,0
7397,7397,12,0
7390,7390,12,0
7460,7460,12,0
6473,6473,12,0
6269,6269,12,0
11853,11853,12,0
16134,16134,12,0
11669,11669,12,0
16186,16186,12,0
7537,7537,12,0
11694,11694,12,0
6354,6354,12,0
15602,15602,12,0
14253,14253,12,0
6433,6433,12,0
16206,16206,12,0
11723,11723,12,0
16211,16211,12,0
7720,7720,12,0
10533,10533,12,0
15532,15532,12,0
7653,7653,12,0
7646,7646,12,0
11654,11654,12,0
7598,7598,12,0
16158,16158,12,0
7547,7547,12,0
15588,15588,12,0
16144,16144,12,0
7596,7596,12,0
15562,15562,12,0
16137,16137,12,0
7635,7635,12,0
10565,10565,12,0
11599,11599,12,0
6394,6394,12,0
11602,11602,12,0
6387,6387,12,0
16178,16178,12,0
6340,6340,12,0
13741,13741,12,0
11743,11743,12,0
7490,7490,12,0
16240,16240,12,0
15486,15486,12,0
7780,7780,12,0
11811,11811,12,0
7784,7784,12,0
6284,6284,12,0
11837,11837,12,0
11804,11804,12,0
11841,11841,12,0
6460,6460,12,0
6277,6277,12,0
7482,7482,12,0
7468,7468,12,0
15441,15441,12,0
15492,15492,12,0
7770,7770,12,0
10531,10531,12,0
15508,15508,12,0
13733,13733,12,0
11527,11527,12,0
11757,11757,12,0
10607,10607,12,0
10515,10515,12,0
6439,6439,12,0
11776,11776,12,0
11525,11525,12,0
7752,7752,12,0
15505,15505,12,0
6445,6445,12,0
7765,7765,12,0
7768,7768,12,0
11785,11785,12,0
6538,6538,12,0
10292,10292,12,0
6540,6540,12,0
15241,15241,12,0
5864,5864,12,0
16484,16484,12,0
13463,13463,12,0
12418,12418,12,0
7197,7197,12,0
8312,8312,12,0
8313,8313,12,0
12423,12423,12,0
6640,6640,12,0
6642,6642,12,0
8323,8323,12,0
15167,15167,12,0
5842,5842,12,0
5841,5841,12,0
6645,6645,12,0
7202,7202,12,0
12412,12412,12,0
10751,10751,12,0
8294,8294,12,0
8285,8285,12,0
12364,12364,12,0
16458,16458,12,0
7214,7214,12,0
10127,10127,12,0
15236,15236,12,0
7212,7212,12,0
13471,13471,12,0
15233,15233,12,0
7211,7211,12,0
15227,15227,12,0
8305,8305,12,0
8307,8307,12,0
5871,5871,12,0
13460,13460,12,0
15722,15722,12,0
10077,10077,12,0
12480,12480,12,0
12478,12478,12,0
5792,5792,12,0
16533,16533,12,0
8411,8411,12,0
6656,6656,12,0
10005,10005,12,0
16550,16550,12,0
5795,5795,12,0
15753,15753,12,0
8417,8417,12,0
15107,15107,12,0
16566,16566,12,0
11248,11248,12,0
5762,5762,12,0
8410,8410,12,0
10019,10019,12,0
5831,5831,12,0
6652,6652,12,0
10775,10775,12,0
8337,8337,12,0
8349,8349,12,0
14456,14456,12,0
15164,15164,12,0
8356,8356,12,0
14460,14460,12,0
15748,15748,12,0
14488,14488,12,0
5812,5812,12,0
15140,15140,12,0
8371,8371,12,0
8391,8391,12,0
7576,7576,12,0
10148,10148,12,0
5910,5910,12,0
8027,8027,12,0
7222,7222,12,0
6042,6042,12,0
10266,10266,12,0
10255,10255,12,0
8080,8080,12,0
15674,15674,12,0
6025,6025,12,0
6024,6024,12,0
14412,14412,12,0
6012,6012,12,0
6567,6567,12,0
6008,6008,12,0
15341,15341,12,0
11326,11326,12,0
5991,5991,12,0
8104,8104,12,0
6936,6936,12,0
10682,10682,12,0
8067,8067,12,0
12182,12182,12,0
16024,16024,12,0
12153,12153,12,0
15348,15348,12,0
6076,6076,12,0
13602,13602,12,0
16368,16368,12,0
10272,10272,12,0
6554,6554,12,0
8041,8041,12,0
14147,14147,12,0
8050,8050,12,0
8052,8052,12,0
13842,13842,12,0
10267,10267,12,0
12274,12274,12,0
11321,11321,12,0
7290,7290,12,0
10184,10184,12,0
5928,5928,12,0
15276,15276,12,0
8191,8191,12,0
16450,16450,12,0
10192,10192,12,0
10187,10187,12,0
7270,7270,12,0
8183,8183,12,0
12340,12340,12,0
10736,10736,12,0
8249,8249,12,0
11308,11308,12,0
8262,8262,12,0
8280,8280,12,0
11309,11309,12,0
15297,15297,12,0
8124,8124,12,0
8161,8161,12,0
8126,8126,12,0
15326,15326,12,0
10201,10201,12,0
10712,10712,12,0
10196,10196,12,0
14415,14415,12,0
12305,12305,12,0
7275,7275,12,0
15698,15698,12,0
10730,10730,12,0
16436,16436,12,0
5947,5947,12,0
8164,8164,12,0
10193,10193,12,0
13983,13983,12,0
8490,8490,12,0
1073,1073,12,0
188,188,12,0
3708,3708,12,0
4666,4666,12,0
3714,3714,12,0
196,196,12,0
5025,5025,12,0
5024,5024,12,0
2370,2370,12,0
187,187,12,0
5028,5028,12,0
2363,2363,12,0
5023,5023,12,0
1033,1033,12,0
368,368,12,0
654,654,12,0
3718,3718,12,0
3019,3019,12,0
3563,3563,12,0
2751,2751,12,0
4673,4673,12,0
3102,3102,12,0
2530,2530,12,0
5038,5038,12,0
2729,2729,12,0
2649,2649,12,0
2741,2741,12,0
4655,4655,12,0
5037,5037,12,0
1445,1445,12,0
2748,2748,12,0
2392,2392,12,0
4467,4467,12,0
4659,4659,12,0
553,553,12,0
3031,3031,12,0
4574,4574,12,0
1835,1835,12,0
4831,4831,12,0
4476,4476,12,0
2311,2311,12,0
983,983,12,0
2327,2327,12,0
2326,2326,12,0
156,156,12,0
5000,5000,12,0
3664,3664,12,0
3844,3844,12,0
4605,4605,12,0
4351,4351,12,0
159,159,12,0
4350,4350,12,0
153,153,12,0
1244,1244,12,0
150,150,12,0
4694,4694,12,0
3385,3385,12,0
149,149,12,0
2545,2545,12,0
1010,1010,12,0
2765,2765,12,0
1886,1886,12,0
3004,3004,12,0
3340,3340,12,0
5129,5129,12,0
3945,3945,12,0
3853,3853,12,0
3343,3343,12,0
1885,1885,12,0
4680,4680,12,0
2635,2635,12,0
2347,2347,12,0
2344,2344,12,0
1025,1025,12,0
1237,1237,12,0
5013,5013,12,0
1016,1016,12,0
2339,2339,12,0
4855,4855,12,0
1808,1808,12,0
3643,3643,12,0
4618,4618,12,0
1608,1608,12,0
4601,4601,12,0
2661,2661,12,0
3590,3590,12,0
1185,1185,12,0
5053,5053,12,0
3271,3271,12,0
311,311,12,0
4067,4067,12,0
4875,4875,12,0
306,306,12,0
3900,3900,12,0
1625,1625,12,0
1143,1143,12,0
2475,2475,12,0
1635,1635,12,0
4072,4072,12,0
1578,1578,12,0
1450,1450,12,0
4445,4445,12,0
3087,3087,12,0
4888,4888,12,0
4060,4060,12,0
2672,2672,12,0
3073,3073,12,0
4439,4439,12,0
4427,4427,12,0
1170,1170,12,0
3679,3679,12,0
1531,1531,12,0
319,319,12,0
1509,1509,12,0
4616,4616,12,0
317,317,12,0
3067,3067,12,0
1566,1566,12,0
3281,3281,12,0
1140,1140,12,0
3586,3586,12,0
3054,3054,12,0
1715,1715,12,0
4630,4630,12,0
2421,2421,12,0
2717,2717,12,0
4862,4862,12,0
1101,1101,12,0
3606,3606,12,0
4393,4393,12,0
3063,3063,12,0
5092,5092,12,0
1218,1218,12,0
1089,1089,12,0
3309,3309,12,0
3935,3935,12,0
2721,2721,12,0
4462,4462,12,0
607,607,12,0
1711,1711,12,0
2521,2521,12,0
3690,3690,12,0
2464,2464,12,0
3684,3684,12,0
3897,3897,12,0
1128,1128,12,0
3284,3284,12,0
285,285,12,0
3288,3288,12,0
4094,4094,12,0
4055,4055,12,0
1109,1109,12,0
4096,4096,12,0
3577,3577,12,0
1103,1103,12,0
3893,3893,12,0
1693,1693,12,0
4486,4486,12,0
338,338,12,0
1932,1932,12,0
874,874,12,0
3439,3439,12,0
3769,3769,12,0
3770,3770,12,0
4974,4974,12,0
3490,3490,12,0
3489,3489,12,0
80,80,12,0
870,870,12,0
4935,4935,12,0
2825,2825,12,0
506,506,12,0
78,78,12,0
865,865,12,0
3628,3628,12,0
71,71,12,0
2184,2184,12,0
3809,3809,12,0
4738,4738,12,0
884,884,12,0
4556,4556,12,0
751,751,12,0
3626,3626,12,0
2206,2206,12,0
5180,5180,12,0
894,894,12,0
421,421,12,0
431,431,12,0
2024,2024,12,0
3498,3498,12,0
2820,2820,12,0
4344,4344,12,0
2575,2575,12,0
432,432,12,0
2191,2191,12,0
4937,4937,12,0
4740,4740,12,0
3755,3755,12,0
4525,4525,12,0
34,34,12,0
4529,4529,12,0
2101,2101,12,0
4782,4782,12,0
4531,4531,12,0
2134,2134,12,0
2130,2130,12,0
3787,3787,12,0
2869,2869,12,0
1323,1323,12,0
4764,4764,12,0
13,13,12,0
5221,5221,12,0
1305,1305,12,0
9,9,12,0
3635,3635,12,0
4256,4256,12,0
4548,4548,12,0
3179,3179,12,0
61,61,12,0
439,439,12,0
2838,2838,12,0
2586,2586,12,0
4747,4747,12,0
2591,2591,12,0
2151,2151,12,0
2897,2897,12,0
54,54,12,0
1328,1328,12,0
4940,4940,12,0
53,53,12,0
3458,3458,12,0
497,497,12,0
487,487,12,0
2604,2604,12,0
2940,2940,12,0
1247,1247,12,0
2571,2571,12,0
1996,1996,12,0
2877,2877,12,0
2251,2251,12,0
1364,1364,12,0
3744,3744,12,0
3223,3223,12,0
1404,1404,12,0
1367,1367,12,0
523,523,12,0
1984,1984,12,0
3657,3657,12,0
4500,4500,12,0
705,705,12,0
711,711,12,0
3742,3742,12,0
1383,1383,12,0
3209,3209,12,0
4493,4493,12,0
4175,4175,12,0
3210,3210,12,0
2621,2621,12,0
3736,3736,12,0
133,133,12,0
1391,1391,12,0
3392,3392,12,0
3206,3206,12,0
3410,3410,12,0
1970,1970,12,0
690,690,12,0
415,415,12,0
4194,4194,12,0
2243,2243,12,0
4699,4699,12,0
3962,3962,12,0
3645,3645,12,0
2813,2813,12,0
2238,2238,12,0
416,416,12,0
4300,4300,12,0
3522,3522,12,0
4167,4167,12,0
4505,4505,12,0
1998,1998,12,0
3228,3228,12,0
693,693,12,0
1250,1250,12,0
14337,14337,11,0
6516,6516,11,0
1291,1291,11,0
6450,6450,11,0
14212,14212,11,0
1201,1201,11,0
6409,6409,11,0
6457,6457,11,0
6451,6451,11,0
7844,7844,11,0
14335,14335,11,0
1300,1300,11,0
7902,7902,11,0
6412,6412,11,0
14346,14346,11,0
